"brood_year","hatchery_location_name","tag_code","Total_Released","Phi"
1997,"FEATHER R HATCHERY","62615",106163,0.965920330058495
1995,"FEATHER R HATCHERY","62535",35111,1
2015,"FEATHER R HATCHERY","60707",585225,0.249338288692383
2015,"FEATHER R HATCHERY","60735",983524,0.248837852457083
2015,"FEATHER R HATCHERY","60736",992283,0.248418042030348
2015,"FEATHER R HATCHERY","60738",540700,0.248289254669872
2015,"FEATHER R HATCHERY","60739",549500,0.248689717925387
1996,"FEATHER R HATCHERY","63826",45459,0.914010426978156
1996,"FEATHER R HATCHERY","63825",44464,0.913997840949982
1994,"FEATHER R HATCHERY","63821",36155,1
1996,"FEATHER R HATCHERY","63824",52338,0.914001299247201
1996,"FEATHER R HATCHERY","63828",45754,0.913996590462036
1992,"FEATHER R HATCHERY","63804",19923,1
1997,"FEATHER R HATCHERY","62618",150275,0.304741307602728
1993,"FEATHER R HATCHERY","63816",49933,1
1997,"FEATHER R HATCHERY","62620",150509,0.305702649011023
1999,"FEATHER R HATCHERY","601061008",27718,0.984991702143012
1999,"FEATHER R HATCHERY","601061007",27665,0.984999096331104
2015,"FEATHER R HATCHERY","60740",541630,0.245736019053597
2015,"FEATHER R HATCHERY","60741",550894,0.249262108500002
2015,"FEATHER R HATCHERY","60742",542730,0.248147329242902
2015,"FEATHER R HATCHERY","60743",535566,0.249472520660385
2015,"FEATHER R HATCHERY","60745",525515,0.249834923836617
2015,"FEATHER R HATCHERY","60746",550246,0.249675599640888
2015,"FEATHER R HATCHERY","60747",549300,0.249208083014746
2015,"FEATHER R HATCHERY","60744",532424,0.250116448544769
1984,"FEATHER R HATCHERY","65861",25796,0.953985113971158
1984,"FEATHER R HATCHERY","66244",52850,0.899110690633869
1985,"FEATHER R HATCHERY","66252",53201,0.931993759515799
2015,"FEATHER R HATCHERY","60793",127056,0.24800088150107
1988,"FEATHER R HATCHERY","63115",50569,0.883841879412288
1989,"FEATHER R HATCHERY","63118",54398,0.889554763042759
1990,"FEATHER R HATCHERY","63124",54013,0.945809342195397
1993,"FEATHER R HATCHERY","63142",54711,0.972967045018369
1987,"FEATHER R HATCHERY","66262",52648,0.924004710530315
1998,"FEATHER R HATCHERY","601060706",26001,0.994000230760355
1998,"FEATHER R HATCHERY","601060705",26475,0.99399433427762
1998,"FEATHER R HATCHERY","601060707",26186,0.99400442984801
1999,"FEATHER R HATCHERY","601061107",52886,1
1998,"FEATHER R HATCHERY","601060708",25847,0.994003172515186
1995,"FEATHER R HATCHERY","601060103",104231,0.959724074411643
1994,"FEATHER R HATCHERY","62930",48471,0.955004023024076
1995,"FEATHER R HATCHERY","62935",58569,0.971503696494733
1995,"FEATHER R HATCHERY","601140513",52813,0.979967053566357
1995,"FEATHER R HATCHERY","601140514",58618,0.979954962639462
1995,"FEATHER R HATCHERY","601060108",51798,0.9596509517742
1990,"FEATHER R HATCHERY","601140209",53954,0.990288023130815
1991,"FEATHER R HATCHERY","601140301",53585,0.989717271624522
1985,"FEATHER R HATCHERY","66248",106878,0.947996781376897
1986,"FEATHER R HATCHERY","66258",53188,0.95901331127322
1998,"FEATHER R HATCHERY","52414",26622,0.995004131920968
1993,"FEATHER R HATCHERY","601140401",53701,0.964954097689056
1992,"FEATHER R HATCHERY","601140309",55056,0.967469485614647
1993,"FEATHER R HATCHERY","601140405",52519,0.956967954454578
1993,"FEATHER R HATCHERY","601140314",52503,0.952936022703465
1984,"FEATHER R HATCHERY","66242",107649,0.978076898066865
1988,"FEATHER R HATCHERY","63113",52498,0.989980570688407
1983,"FEATHER R HATCHERY","66233",67600,0.96
1992,"FEATHER R HATCHERY","601140308",55359,0.952817066782276
1994,"FEATHER R HATCHERY","62932",152545,0.968999311678521
1995,"FEATHER R HATCHERY","601140508",48497,0.973008639709673
1995,"FEATHER R HATCHERY","601140511",51542,0.972992898994994
1995,"FEATHER R HATCHERY","62938",155672,0.95996711033455
1994,"FEATHER R HATCHERY","62933",153002,0.911380243395511
1995,"FEATHER R HATCHERY","601140507",48762,0.973011771461384
1995,"FEATHER R HATCHERY","601140509",50506,0.972993307725815
1995,"FEATHER R HATCHERY","601140512",51061,0.972993086700221
1995,"FEATHER R HATCHERY","62937",154891,0.968997553117999
1995,"FEATHER R HATCHERY","601140510",50781,0.973001713239204
1985,"FEATHER R HATCHERY","66247",105756,0.964002042437308
1984,"FEATHER R HATCHERY","66236",106870,0.947281744175166
1983,"FEATHER R HATCHERY","66232",62300,0.96
1999,"FEATHER R HATCHERY","62660",43050,0.981997677119628
1998,"FEATHER R HATCHERY","601060814",52402,0.975993282699134
1998,"FEATHER R HATCHERY","601060815",52298,0.976002906420896
1994,"FEATHER R HATCHERY","601140502",52866,0.975995914198161
1998,"FEATHER R HATCHERY","501020715",25259,0.995011679005503
1993,"FEATHER R HATCHERY","601140406",58541,0.958968927760031
1986,"FEATHER R HATCHERY","66255",53567,0.954001530793212
1999,"FEATHER R HATCHERY","501020808",21677,0.986990819762882
1999,"FEATHER R HATCHERY","501020806",23777,0.987004247802498
1985,"FEATHER R HATCHERY","66249",104402,0.947002930978334
2018,"FEATHER R HATCHERY","601080602",30000,1
1995,"FEATHER R HATCHERY","601060206",51730,0.969804755461048
1996,"FEATHER R HATCHERY","601060305",26695,0.926990073047387
1995,"FEATHER R HATCHERY","601060203",51951,0.959904525418182
1994,"FEATHER R HATCHERY","63149",52935,0.976102767545103
1989,"FEATHER R HATCHERY","601140107",53367,0.983529147225814
1990,"FEATHER R HATCHERY","601140114",55408,0.940243286168062
1997,"FEATHER R HATCHERY","601140606",24377,0.98153997620708
1983,"FEATHER R HATCHERY","64822",50065,0.94876660341556
1997,"FEATHER R HATCHERY","601060608",597628,0.0320249385905614
1972,"FEATHER R HATCHERY","060201*1",224666,0.879999643915857
1974,"FEATHER R HATCHERY","60106",100947,0.919997622514785
1973,"FEATHER R HATCHERY","60104",180007,0.869999500019444
1999,"FEATHER R HATCHERY","62658",301600,0.976001326259947
1998,"FEATHER R HATCHERY","601060702",28526,0.971008904157611
1998,"FEATHER R HATCHERY","601060704",26024,0.970988318475254
1998,"FEATHER R HATCHERY","601060701",25995,0.970994422004232
1998,"FEATHER R HATCHERY","601060703",26016,0.971017835178352
1995,"FEATHER R HATCHERY","601060112",52010,0.959873101326668
1995,"FEATHER R HATCHERY","601060111",51100,0.941291585127202
1995,"FEATHER R HATCHERY","601140505",51660,0.9698606271777
1975,"FEATHER R HATCHERY","60306",98571,0.94999543476276
1986,"FEATHER R HATCHERY","65801",50647,0.958990660848619
1997,"FEATHER R HATCHERY","601060501",15431,0.98989048020219
1997,"FEATHER R HATCHERY","601060607",596452,0.0301600128761409
1993,"FEATHER R HATCHERY","63146",53412,0.969894405751517
1995,"FEATHER R HATCHERY","601140506",51800,0.99011583011583
1993,"FEATHER R HATCHERY","63805",102805,0.960994115072224
1997,"FEATHER R HATCHERY","601060613",596236,0.029815375119919
1997,"FEATHER R HATCHERY","601060612",596590,0.0303776462897467
1992,"FEATHER R HATCHERY","601140307",53580,0.920772676371781
1985,"FEATHER R HATCHERY","65849",52250,0.95799043062201
1986,"FEATHER R HATCHERY","65802",49985,0.884005201560468
1993,"FEATHER R HATCHERY","63806",102680,0.967997662641215
1997,"FEATHER R HATCHERY","601060610",596296,0.0299113192105934
1994,"FEATHER R HATCHERY","62331",65018,0.96276415761789
1993,"FEATHER R HATCHERY","62519",108750,0.94784367816092
1985,"FEATHER R HATCHERY","65848",52720,0.87399468892261
1993,"FEATHER R HATCHERY","62909",9755,0.926089185033316
1994,"FEATHER R HATCHERY","62931",65018,0.96276415761789
1993,"FEATHER R HATCHERY","62921",23840,0.926090604026846
1993,"FEATHER R HATCHERY","62920",23107,0.926083005149955
1995,"FEATHER R HATCHERY","62934",70808,0.969240763755508
1993,"FEATHER R HATCHERY","62910",9539,0.926092881853444
1984,"FEATHER R HATCHERY","66234",104787,0.9580005153311
1983,"FEATHER R HATCHERY","64208",15701,0.950003184510541
1983,"FEATHER R HATCHERY","66228",43549,0.949987370548118
1985,"FEATHER R HATCHERY","66246",106921,0.963000720157874
1993,"FEATHER R HATCHERY","62517",104458,0.985956078040935
1990,"FEATHER R HATCHERY","601140115",54081,0.941217802925242
1997,"FEATHER R HATCHERY","601140607",24787,0.981562916044701
1995,"FEATHER R HATCHERY","601060204",51271,0.979949679155858
1983,"FEATHER R HATCHERY","64823",49590,0.957854406130268
1989,"FEATHER R HATCHERY","601140110",54050,0.972414431082331
1994,"FEATHER R HATCHERY","63147",52676,0.9890082770142
1996,"FEATHER R HATCHERY","601060304",27059,0.927011345578181
1994,"FEATHER R HATCHERY","601140412",52313,0.971995488693059
1989,"FEATHER R HATCHERY","601140111",54745,0.931116996986026
1995,"FEATHER R HATCHERY","601060110",51347,0.949812063022182
1993,"FEATHER R HATCHERY","63144",55070,0.985963319411658
1993,"FEATHER R HATCHERY","63756",51821,0.967947357248992
1986,"FEATHER R HATCHERY","65803",50035,0.918996702308384
1997,"FEATHER R HATCHERY","601060609",595978,0.0294054478521019
1997,"FEATHER R HATCHERY","601060611",596491,0.0302217468494914
1982,"FEATHER R HATCHERY","66225",90200,0.925
1993,"FEATHER R HATCHERY","62518",106580,0.948817789453931
1997,"FEATHER R HATCHERY","601060502",15439,0.989895718634627
1992,"FEATHER R HATCHERY","601140305",55482,0.956454345553513
1993,"FEATHER R HATCHERY","63757",52245,0.960991482438511
1989,"FEATHER R HATCHERY","601140108",54179,0.98292696432197
1988,"FEATHER R HATCHERY","63114",53122,0.996988065208388
1996,"FEATHER R HATCHERY","601060313",51558,0.989991853834516
1996,"FEATHER R HATCHERY","601060315",52347,0.990008978547004
1996,"FEATHER R HATCHERY","601060312",52938,0.98998828818618
1996,"FEATHER R HATCHERY","601060314",55281,0.989996563014417
2011,"FEATHER R HATCHERY","608000702",10218,1
1997,"FEATHER R HATCHERY","601060505",15796,0.983603443909851
2013,"FEATHER R HATCHERY","68042",104167,0.247775207119337
2013,"FEATHER R HATCHERY","60618",368458,0.993418517171564
2013,"FEATHER R HATCHERY","68681",549220,0.249908961800371
1997,"FEATHER R HATCHERY","601060415",21486,0.985758168109467
1997,"FEATHER R HATCHERY","601060506",18670,0.983663631494376
1997,"FEATHER R HATCHERY","601060414",21714,0.985769549599337
2014,"FEATHER R HATCHERY","68738",10776,0.248886414253898
2014,"FEATHER R HATCHERY","60658",1055249,0.250036721190923
2012,"FEATHER R HATCHERY","608000805",9104,1
2012,"FEATHER R HATCHERY","608000801",9448,1
2012,"FEATHER R HATCHERY","608000806",9974,1
2012,"FEATHER R HATCHERY","608000802",10123,1
2013,"FEATHER R HATCHERY","601020808",44127,1
2014,"FEATHER R HATCHERY","601020903",45200,1
2014,"FEATHER R HATCHERY","60578",10356,0.998068752414059
2014,"FEATHER R HATCHERY","60656",1598610,0.247824047140954
2014,"FEATHER R HATCHERY","60657",1526990,0.252224965454915
2014,"FEATHER R HATCHERY","60662",331177,0.970861503063317
2012,"FEATHER R HATCHERY","608000108",39240,1
2012,"FEATHER R HATCHERY","608000800",10556,1
2012,"FEATHER R HATCHERY","608000803",11069,1
2012,"FEATHER R HATCHERY","608000804",10128,1
2012,"FEATHER R HATCHERY","608000808",6068,1
2012,"FEATHER R HATCHERY","608000809",6012,1
2012,"FEATHER R HATCHERY","608000900",7086,1
1972,"FEATHER R HATCHERY","60201",224666,0.879999643915857
2006,"FEATHER R HATCHERY","67002",1235150,0.247411245597701
2006,"FEATHER R HATCHERY","67003",1236416,0.247415918266991
2006,"FEATHER R HATCHERY","67004",1230042,0.236536638586325
2006,"FEATHER R HATCHERY","67005",1207268,0.23513420383875
2006,"FEATHER R HATCHERY","67006",1203914,0.251211465270775
2006,"FEATHER R HATCHERY","601090100",10156,0.989956675856636
2006,"FEATHER R HATCHERY","601080905",25817,0.990006584808459
2006,"FEATHER R HATCHERY","601080906",26433,0.995006242197253
2006,"FEATHER R HATCHERY","601080907",26005,0.995000961353586
2006,"FEATHER R HATCHERY","601090102",10965,0.989968080255358
2006,"FEATHER R HATCHERY","601090208",11305,0.99000442282176
2006,"FEATHER R HATCHERY","62324",12252,1
2006,"FEATHER R HATCHERY","67007",695900,0.248899267136083
2006,"FEATHER R HATCHERY","67017",569400,0.242507903055848
2006,"FEATHER R HATCHERY","67018",215000,0.229111627906977
2006,"FEATHER R HATCHERY","67019",215000,0.24373488372093
2006,"FEATHER R HATCHERY","67020",161801,0.243026928140123
2006,"FEATHER R HATCHERY","601090104",11165,0.989968652037618
2006,"FEATHER R HATCHERY","601090105",10412,0.98501728774491
2006,"FEATHER R HATCHERY","601090106",10731,0.984996738421396
2006,"FEATHER R HATCHERY","601090107",11113,0.984972554665707
2006,"FEATHER R HATCHERY","601090108",10464,0.995030581039755
2006,"FEATHER R HATCHERY","601090109",11303,0.994957091037778
2006,"FEATHER R HATCHERY","601090200",10403,0.985004325675286
2006,"FEATHER R HATCHERY","601090201",9644,0.984964744919121
2006,"FEATHER R HATCHERY","601090202",9697,0.995050015468702
2006,"FEATHER R HATCHERY","601090203",10800,0.995
2006,"FEATHER R HATCHERY","601090204",9706,0.994951576344529
2006,"FEATHER R HATCHERY","601090205",11273,0.989976048966557
2006,"FEATHER R HATCHERY","601090206",11753,0.989960010210159
2006,"FEATHER R HATCHERY","601090207",10931,0.990028359710914
2006,"FEATHER R HATCHERY","601090209",10889,0.989989898062265
2006,"FEATHER R HATCHERY","601090101",9967,0.98996689073944
2006,"FEATHER R HATCHERY","601090103",10564,0.989965921999243
2006,"FEATHER R HATCHERY","67000",1165846,0.244190055976518
2007,"FEATHER R HATCHERY","608000001",55964,0.97998713458652
2007,"FEATHER R HATCHERY","60358",27179,0.994996136723205
2007,"FEATHER R HATCHERY","608000000",53121,0.994992564146006
2007,"FEATHER R HATCHERY","608000002",54897,0.974989525839299
2007,"FEATHER R HATCHERY","67016",1129624,0.249236028979554
2007,"FEATHER R HATCHERY","67026",40725,0.249674647022713
2007,"FEATHER R HATCHERY","68604",1597704,0.249886086534177
2007,"FEATHER R HATCHERY","68605",1591811,0.246546229420453
2007,"FEATHER R HATCHERY","68608",1049992,0.249478091261648
2007,"FEATHER R HATCHERY","68609",1045651,0.249933295143408
2007,"FEATHER R HATCHERY","68610",1070839,0.249791985536575
2007,"FEATHER R HATCHERY","68611",1041669,0.249794320460722
2007,"FEATHER R HATCHERY","68612",854506,0.249270338651806
2007,"FEATHER R HATCHERY","60361",25333,0.994986776141791
2007,"FEATHER R HATCHERY","608000003",55817,0.994983607144777
2008,"FEATHER R HATCHERY","68606",1587475,0.248068158553678
2008,"FEATHER R HATCHERY","68621",180004,0.247255616541855
2008,"FEATHER R HATCHERY","68631",78123,0.983692382524993
2008,"FEATHER R HATCHERY","68634",1612698,0.24668288793066
2008,"FEATHER R HATCHERY","68635",1613469,0.246424319277284
2008,"FEATHER R HATCHERY","68636",1613492,0.247003393881098
2008,"FEATHER R HATCHERY","68650",585994,0.247154407724311
2008,"FEATHER R HATCHERY","68652",373241,0.249034805929681
2009,"FEATHER R HATCHERY","67030",23322,0.247491638795987
2009,"FEATHER R HATCHERY","67031",23321,0.247459371382016
2009,"FEATHER R HATCHERY","68624",41873,0.984835096601629
2009,"FEATHER R HATCHERY","68654",453542,0.239766107659269
2009,"FEATHER R HATCHERY","68660",215384,0.247492849979571
2009,"FEATHER R HATCHERY","68667",1048814,0.249419820864329
2009,"FEATHER R HATCHERY","68668",1043260,0.247956405881564
2009,"FEATHER R HATCHERY","68669",1584853,0.248130899206425
2009,"FEATHER R HATCHERY","68670",1600933,0.248615026362752
2009,"FEATHER R HATCHERY","68671",1574599,0.249161850096437
2009,"FEATHER R HATCHERY","68672",1608030,0.249171346305728
2009,"FEATHER R HATCHERY","68675",122334,0.971757647097291
2009,"FEATHER R HATCHERY","68695",359992,0.247411053578968
2010,"FEATHER R HATCHERY","68674",580451,0.247683266976885
2010,"FEATHER R HATCHERY","68692",36493,0.248595621078015
2010,"FEATHER R HATCHERY","68702",41952,0.991228070175439
2010,"FEATHER R HATCHERY","68709",669907,0.248276253270976
2010,"FEATHER R HATCHERY","68736",15727,0.994468112163795
2010,"FEATHER R HATCHERY","68746",2157700,0.247491310191408
2010,"FEATHER R HATCHERY","68749",1589762,0.247366586948235
2010,"FEATHER R HATCHERY","68750",1602108,0.248105620844537
2010,"FEATHER R HATCHERY","68751",1608578,0.247235135629108
2010,"FEATHER R HATCHERY","68752",1622401,0.24856801740137
2010,"FEATHER R HATCHERY","68753",171295,0.994454012084416
2010,"FEATHER R HATCHERY","68754",441322,0.24748596263046
2011,"FEATHER R HATCHERY","60388",1897378,0.241336201853294
2011,"FEATHER R HATCHERY","60384",9967,0.99658874285141
2011,"FEATHER R HATCHERY","60374",169182,0.996695865990472
2011,"FEATHER R HATCHERY","60395",1106605,0.24951631340903
2011,"FEATHER R HATCHERY","69504",98567,0.996692605030081
2012,"FEATHER R HATCHERY","60447",10028,0.989030714000798
2012,"FEATHER R HATCHERY","60464",2123820,0.24768718629639
2012,"FEATHER R HATCHERY","60465",1577985,0.248876890464738
2012,"FEATHER R HATCHERY","60466",1087046,0.249213004785446
2012,"FEATHER R HATCHERY","60467",1059194,0.248709868069494
2012,"FEATHER R HATCHERY","60469",240546,0.984427095025484
2012,"FEATHER R HATCHERY","60470",91788,0.987896021266397
2012,"FEATHER R HATCHERY","60471",99400,0.974164989939638
2012,"FEATHER R HATCHERY","60472",99470,0.982808887101639
2012,"FEATHER R HATCHERY","60468",416018,0.991207111230764
2012,"FEATHER R HATCHERY","60473",100534,0.986651282153301
2001,"FEATHER R HATCHERY","601070706",27681,0.95599869946895
2001,"FEATHER R HATCHERY","601070707",23365,0.956002567943505
2001,"FEATHER R HATCHERY","62697",47151,0.974995228096965
2001,"FEATHER R HATCHERY","62698",45830,0.953000218197687
2001,"FEATHER R HATCHERY","62726",24236,0.974995873906585
2001,"FEATHER R HATCHERY","62727",23051,0.984989805214524
2001,"FEATHER R HATCHERY","62728",23060,0.984995663486557
2001,"FEATHER R HATCHERY","62729",23041,0.984983290655787
2001,"FEATHER R HATCHERY","62730",44789,0.994998772019916
2000,"FEATHER R HATCHERY","62710",20360,0.994990176817289
2000,"FEATHER R HATCHERY","62711",20500,0.995024390243902
2000,"FEATHER R HATCHERY","62712",19910,0.994977398292315
2000,"FEATHER R HATCHERY","62713",20230,0.995007414730598
1999,"FEATHER R HATCHERY","53830",24124,0.967998673520146
1999,"FEATHER R HATCHERY","62651",16059,0.982003860763435
1999,"FEATHER R HATCHERY","62652",15826,0.981991659294831
1999,"FEATHER R HATCHERY","601061005",25893,0.959989186266558
1999,"FEATHER R HATCHERY","501020810",26164,0.994993120317994
1999,"FEATHER R HATCHERY","62650",17377,0.981987684870806
1999,"FEATHER R HATCHERY","62655",25258,0.989983371605036
1999,"FEATHER R HATCHERY","501020807",21701,0.987005207133312
2006,"FEATHER R HATCHERY","601080902",26779,0.989992158034281
2006,"FEATHER R HATCHERY","601080903",28160,0.989985795454545
2006,"FEATHER R HATCHERY","601080904",26036,0.999116607773852
2006,"FEATHER R HATCHERY","601080908",25773,0.994994761960191
2006,"FEATHER R HATCHERY","601080909",26011,0.995002114490023
2006,"FEATHER R HATCHERY","62316",24385,0.965019479188025
2006,"FEATHER R HATCHERY","62317",26200,0.965
2006,"FEATHER R HATCHERY","62318",25378,0.955000394042084
2006,"FEATHER R HATCHERY","62319",24703,0.954985224466664
2006,"FEATHER R HATCHERY","62320",23973,0.980019188253452
2006,"FEATHER R HATCHERY","62321",24492,0.979993467254614
2006,"FEATHER R HATCHERY","62322",12647,0.975013837273662
2006,"FEATHER R HATCHERY","62323",12868,0.974976686353746
2006,"FEATHER R HATCHERY","62325",12996,1
2006,"FEATHER R HATCHERY","62326",12964,0.989972230792965
2006,"FEATHER R HATCHERY","62327",13118,0.990013721603903
2007,"FEATHER R HATCHERY","60364",25533,0.994986879724278
2007,"FEATHER R HATCHERY","608020101",27827,0.996981349049484
2007,"FEATHER R HATCHERY","608020104",27715,0.998989716759877
2007,"FEATHER R HATCHERY","60359",24499,1
2007,"FEATHER R HATCHERY","60360",25942,1
2007,"FEATHER R HATCHERY","60362",25661,0.994972916098359
2007,"FEATHER R HATCHERY","60363",25116,0.994983277591973
2007,"FEATHER R HATCHERY","60365",29292,0.994981564932405
2007,"FEATHER R HATCHERY","60366",28662,0.994975926313586
2007,"FEATHER R HATCHERY","60368",25623,0.994965460718885
2007,"FEATHER R HATCHERY","608020007",27452,0.995009471076789
2007,"FEATHER R HATCHERY","608020008",26790,0.994998133631952
2007,"FEATHER R HATCHERY","608020009",26715,0.994984091334456
2007,"FEATHER R HATCHERY","608020100",26328,0.994986326344576
2007,"FEATHER R HATCHERY","608020103",27030,0.998964113947466
2007,"FEATHER R HATCHERY","60367",25953,0.994990945170115
2007,"FEATHER R HATCHERY","608020102",27343,0.996964488168818
2011,"FEATHER R HATCHERY","55449",1231,1
2021,"FEATHER R HATCHERY","60680",354951,0.249403438784508
2021,"FEATHER R HATCHERY","62886",330605,0.251868544032909
2021,"FEATHER R HATCHERY","62887",329152,0.249410606649815
2021,"FEATHER R HATCHERY","62890",336079,0.246778287247939
2021,"FEATHER R HATCHERY","62891",336985,0.248913156371945
2021,"FEATHER R HATCHERY","62892",333138,0.248197443702009
2021,"FEATHER R HATCHERY","62893",335302,0.247400850576495
2021,"FEATHER R HATCHERY","62894",337543,0.249479325597035
2021,"FEATHER R HATCHERY","61957",1014914,0.249769931245406
2021,"FEATHER R HATCHERY","62895",334985,0.249360419123244
2021,"FEATHER R HATCHERY","61532",347458,0.249736658819195
2021,"FEATHER R HATCHERY","62888",341219,0.249018958498794
2021,"FEATHER R HATCHERY","62889",338776,0.24706885965948
2021,"FEATHER R HATCHERY","62896",336191,0.247023269510487
2021,"FEATHER R HATCHERY","61948",375693,0.249160884019665
2021,"FEATHER R HATCHERY","61951",395233,0.249303575359345
2021,"FEATHER R HATCHERY","61954",1008029,0.249332112468987
2021,"FEATHER R HATCHERY","61958",997241,0.249304832031575
2021,"FEATHER R HATCHERY","62384",199938,1
2021,"FEATHER R HATCHERY","62897",335810,0.249516095411096
2019,"FEATHER R HATCHERY","61530",272670,0.247405288443907
2019,"FEATHER R HATCHERY","61588",336925,0.24562736514061
2019,"FEATHER R HATCHERY","61589",335710,0.247660182895952
2019,"FEATHER R HATCHERY","61590",352348,0.249162759544541
2019,"FEATHER R HATCHERY","61591",339472,0.248379836923222
2019,"FEATHER R HATCHERY","61596",341373,0.247670436736356
2019,"FEATHER R HATCHERY","61592",338908,0.249061692258666
2019,"FEATHER R HATCHERY","61593",355034,0.246894663609682
2019,"FEATHER R HATCHERY","61594",338986,0.246833202551138
2019,"FEATHER R HATCHERY","62048",1000800,0.248611111111111
2019,"FEATHER R HATCHERY","62049",996202,0.246933854780456
2019,"FEATHER R HATCHERY","62050",1053850,0.246997200740143
2019,"FEATHER R HATCHERY","61595",337414,0.246059736703278
2015,"FEATHER R HATCHERY","608000904",6163,1
2022,"FEATHER R HATCHERY","60007",344400,0.242415795586527
2022,"FEATHER R HATCHERY","60008",335733,0.246812198979546
2022,"FEATHER R HATCHERY","60009",338699,0.246330812904673
2022,"FEATHER R HATCHERY","60010",339945,0.248081307270294
2022,"FEATHER R HATCHERY","60017",326219,0.248379156333629
2022,"FEATHER R HATCHERY","60019",1009084,0.248832604619635
2022,"FEATHER R HATCHERY","60020",1003263,0.24850014403003
2022,"FEATHER R HATCHERY","60021",1004181,0.248002103206494
2022,"FEATHER R HATCHERY","60022",201432,0.997001469478534
2022,"FEATHER R HATCHERY","60660",508111,0.248965285144388
2022,"FEATHER R HATCHERY","60973",997432,0.249160845050089
2022,"FEATHER R HATCHERY","61550",382272,0.25004447095262
2022,"FEATHER R HATCHERY","62070",380677,0.249902148015247
2022,"FEATHER R HATCHERY","60013",337083,0.24525710285004
2022,"FEATHER R HATCHERY","60014",335874,0.245267570577062
2022,"FEATHER R HATCHERY","60015",338477,0.246510102606676
2022,"FEATHER R HATCHERY","60016",339288,0.247556648039424
2022,"FEATHER R HATCHERY","60018",333927,0.249871978007169
2022,"FEATHER R HATCHERY","60011",336982,0.249523713432765
2022,"FEATHER R HATCHERY","62883",504338,0.24538305660093
2022,"FEATHER R HATCHERY","60012",332036,0.244295799250684
2012,"NIMBUS FISH HATCHERY","60474",1502388,0.248883111419953
2012,"NIMBUS FISH HATCHERY","60475",1495203,0.249870418933081
2012,"NIMBUS FISH HATCHERY","60476",280003,0.996667892844005
2010,"NIMBUS FISH HATCHERY","68769",271171,0.991090492714929
2010,"NIMBUS FISH HATCHERY","68770",805650,0.249818159250295
2010,"NIMBUS FISH HATCHERY","68783",139961,0.249869606533249
2020,"NIMBUS FISH HATCHERY","60461",670486,0.248187135898438
2014,"NIMBUS FISH HATCHERY","60665",644963,0.249592612289387
2020,"NIMBUS FISH HATCHERY","61536",668461,0.248692145091486
2020,"NIMBUS FISH HATCHERY","62094",139200,0.249439655172414
2017,"NIMBUS FISH HATCHERY","61467",650108,0.249552382065749
2017,"NIMBUS FISH HATCHERY","61468",651317,0.249033880583495
2017,"NIMBUS FISH HATCHERY","61469",681685,0.249005038984282
2017,"NIMBUS FISH HATCHERY","61470",684316,0.249016536220109
2017,"NIMBUS FISH HATCHERY","61466",667651,0.249888040308485
2018,"NIMBUS FISH HATCHERY","061575*1",47495,0.249815770081061
2020,"NIMBUS FISH HATCHERY","061575*2",678942,0.249089023804684
2020,"NIMBUS FISH HATCHERY","62364",561149,0.24930633396834
2020,"NIMBUS FISH HATCHERY","62374",141525,0.249715597950892
2020,"NIMBUS FISH HATCHERY","62375",142376,0.247218632353767
2017,"NIMBUS FISH HATCHERY","61465",669076,0.249910324088743
2020,"NIMBUS FISH HATCHERY","62362",528290,0.247083987961158
2020,"NIMBUS FISH HATCHERY","62363",537965,0.249644493600885
2014,"NIMBUS FISH HATCHERY","60667",638448,0.247772723855349
2014,"NIMBUS FISH HATCHERY","60664",668965,0.249527254789115
2014,"NIMBUS FISH HATCHERY","60668",657112,0.248330573783465
2018,"NIMBUS FISH HATCHERY","61994",199865,0.997098041177795
2016,"NIMBUS FISH HATCHERY","60997",617902,0.249605924564089
2016,"NIMBUS FISH HATCHERY","60998",605104,0.249927285227002
2016,"NIMBUS FISH HATCHERY","60999",591860,0.249667151015443
2016,"NIMBUS FISH HATCHERY","61201",552695,0.249627733198238
2016,"NIMBUS FISH HATCHERY","61202",582716,0.249934788130067
2016,"NIMBUS FISH HATCHERY","61203",530487,0.248622492162862
2000,"NIMBUS FISH HATCHERY","62555",50435,0.815901655596312
2001,"NIMBUS FISH HATCHERY","62666",273944,0.869502526063721
2001,"NIMBUS FISH HATCHERY","62667",273839,0.866315608806635
2001,"NIMBUS FISH HATCHERY","62668",273944,0.869495225301521
2018,"NIMBUS FISH HATCHERY","61953",558216,0.249860269143127
2018,"NIMBUS FISH HATCHERY","61909",36535,0.24913097030245
2018,"NIMBUS FISH HATCHERY","61995",801491,0.249326567609618
2018,"NIMBUS FISH HATCHERY","61998",561845,0.248499141222223
2018,"NIMBUS FISH HATCHERY","61999",559141,0.249082074110108
2018,"NIMBUS FISH HATCHERY","61996",800800,0.249325674325674
2018,"NIMBUS FISH HATCHERY","61997",800162,0.248789620101929
2003,"NIMBUS FISH HATCHERY","62562",38271,0.880928117896057
2003,"NIMBUS FISH HATCHERY","62563",12068,0.880510440835267
2003,"NIMBUS FISH HATCHERY","62565",18948,0.977834072197593
2003,"NIMBUS FISH HATCHERY","62566",19182,0.977895944114274
2003,"NIMBUS FISH HATCHERY","62564",12228,0.978491985606804
2000,"NIMBUS FISH HATCHERY","63833",43011,0.660203203831578
2000,"NIMBUS FISH HATCHERY","63838",7882,0.65871606191322
