"record_code","tag_code_or_release_id","brood_year","hatchery_location_name","cwt_1st_mark_count","cwt_2nd_mark_count","non_cwt_1st_mark_count","non_cwt_2nd_mark_count","Total_Released","Phi"
"N","!07200300040",2002,"COLEMAN NFH",0,0,1685414,0,1685414,0
"T","55599",2012,"COLEMAN NFH",200609,0,529,603897,805035,0.249192892234499
"T","55604",2012,"COLEMAN NFH",209679,0,631886,0,841565,0.249153660145087
"T","55605",2012,"COLEMAN NFH",209004,0,627493,0,836497,0.24985624574864
"T","55596",2012,"COLEMAN NFH",205913,0,618233,0,824146,0.249850147910686
"T","55593",2012,"COLEMAN NFH",101247,0,302224,0,403471,0.250939968424001
"T","55594",2012,"COLEMAN NFH",110916,847,335565,0,447328,0.247952285571214
"T","55595",2012,"COLEMAN NFH",112454,278,557,340057,453346,0.248053363214851
"T","55606",2012,"COLEMAN NFH",218130,0,1077,658094,877301,0.248637582768058
"T","55607",2012,"COLEMAN NFH",222903,0,1698,674292,898893,0.247975009261392
"T","55608",2012,"COLEMAN NFH",305185,0,1553,921144,1227882,0.248545870042887
"T","55609",2012,"COLEMAN NFH",325812,0,2455,985869,1314136,0.247928677092782
"T","55610",2012,"COLEMAN NFH",323396,0,971012,0,1294408,0.249840853888418
"T","55597",2012,"COLEMAN NFH",202819,0,609088,0,811907,0.249805704347912
"T","55598",2012,"COLEMAN NFH",208281,0,1066,628602,837949,0.248560473250759
"N","!07198500142",1984,"COLEMAN NFH",0,0,656640,0,656640,0
"N","!07198500143",1984,"COLEMAN NFH",0,0,1211040,0,1211040,0
"N","!07197900032",1978,"COLEMAN NFH",0,0,827504,0,827504,0
"N","!07198500144",1984,"COLEMAN NFH",0,0,169040,0,169040,0
"N","!07198500146",1984,"COLEMAN NFH",0,0,1458082,0,1458082,0
"T","56059",2016,"COLEMAN NFH",112158,1280,3841,353282,470561,0.238349544479887
"T","56061",2016,"COLEMAN NFH",110314,277,332274,0,442865,0.249091709663216
"T","56062",2016,"COLEMAN NFH",111377,267,338367,0,450011,0.24749839448369
"T","56069",2016,"COLEMAN NFH",113461,0,288,342728,456477,0.248557977729437
"T","56070",2016,"COLEMAN NFH",92705,0,279494,0,372199,0.249073748183096
"T","56071",2016,"COLEMAN NFH",110955,0,334241,0,445196,0.249227306624498
"T","56067",2016,"COLEMAN NFH",104797,0,2166,322374,429337,0.244090306682163
"T","56074",2016,"COLEMAN NFH",111476,0,550,337534,449560,0.247966900969837
"T","56076",2016,"COLEMAN NFH",102370,0,772,310771,413913,0.247322504970851
"T","56078",2016,"COLEMAN NFH",98319,0,261,297096,395676,0.248483607800321
"N","!07197900034",1977,"COLEMAN NFH",0,0,535143,0,535143,0
"N","!07200300042",2002,"COLEMAN NFH",0,0,3588184,0,3588184,0
"T","501020208",1996,"COLEMAN NFH",30589,0,400478,4571,435638,0.0702165559478282
"T","501020302",1996,"COLEMAN NFH",30619,0,369456,3784,403859,0.0758160645175668
"N","!07198000042",1979,"COLEMAN NFH",0,0,190000,0,190000,0
"T","501020114",1995,"COLEMAN NFH",295384,0,3764223,42971,4102578,0.0719996061013343
"T","501020313",1996,"COLEMAN NFH",34257,0,392376,2578,429211,0.0798138910698934
"T","501020213",1996,"COLEMAN NFH",28501,0,403354,8039,439894,0.0647906086466285
"T","501020307",1996,"COLEMAN NFH",34829,0,398205,1451,434485,0.0801615705950723
"T","501020305",1996,"COLEMAN NFH",34517,0,387384,704,422605,0.0816767430579383
"N","!07198400087",1983,"COLEMAN NFH",0,0,150762,0,150762,0
"N","!07198400089",1983,"COLEMAN NFH",0,0,150000,0,150000,0
"N","!07198500163",1984,"COLEMAN NFH",0,0,2415350,0,2415350,0
"N","!07198400090",1983,"COLEMAN NFH",0,0,3507995,0,3507995,0
"N","!07198700096",1986,"COLEMAN NFH",0,0,108283,0,108283,0
"T","56573",2020,"COLEMAN NFH",92337,0,0,0,92337,1
"T","56572",2020,"COLEMAN NFH",93823,0,471,0,94294,0.995004984410461
"T","56568",2020,"COLEMAN NFH",111159,0,546,336560,448265,0.247976085574381
"T","56569",2020,"COLEMAN NFH",108591,0,1200,330826,440617,0.246452134166408
"T","56567",2020,"COLEMAN NFH",109302,0,328105,0,437407,0.249886261536738
"T","56562",2020,"COLEMAN NFH",112979,0,340366,0,453345,0.249211968809626
"T","56564",2020,"COLEMAN NFH",120923,0,364168,0,485091,0.249279001259557
"T","56556",2020,"COLEMAN NFH",114008,0,342341,0,456349,0.24982633905191
"T","56557",2020,"COLEMAN NFH",109411,0,329806,0,439217,0.249104656695893
"T","56558",2020,"COLEMAN NFH",109022,0,328464,0,437486,0.249201117292896
"T","56559",2020,"COLEMAN NFH",112760,0,301,340655,453716,0.248525509349461
"T","56560",2020,"COLEMAN NFH",105787,0,267,319600,425654,0.248528147274547
"T","56555",2020,"COLEMAN NFH",110906,0,281,333796,444983,0.249236487686046
"T","56554",2020,"COLEMAN NFH",111184,0,338,336115,447637,0.248379825617632
"T","56561",2020,"COLEMAN NFH",117589,0,354312,0,471901,0.249181502052337
"T","56553",2020,"COLEMAN NFH",113466,0,563,343539,457568,0.247976257080915
"T","56552",2020,"COLEMAN NFH",114713,0,296,345306,460315,0.249205435408362
"T","56551",2020,"COLEMAN NFH",111183,0,282,334735,446200,0.249177498879426
"T","56563",2020,"COLEMAN NFH",103437,0,311742,0,415179,0.249138323470118
"T","56550",2020,"COLEMAN NFH",116471,0,349706,0,466177,0.249842870840904
"T","56542",2020,"COLEMAN NFH",102396,0,308806,0,411202,0.249016298558859
"T","56570",2020,"COLEMAN NFH",92718,0,0,0,92718,1
"T","56543",2020,"COLEMAN NFH",105244,0,272,318002,423518,0.248499473458035
"T","56544",2020,"COLEMAN NFH",107520,0,323417,0,430937,0.249502827559481
"T","56545",2020,"COLEMAN NFH",116268,0,349153,0,465421,0.249812535317487
"T","56546",2020,"COLEMAN NFH",113219,0,341092,0,454311,0.249210342694762
"T","56547",2020,"COLEMAN NFH",117930,0,354065,0,471995,0.249854341677348
"T","56565",2020,"COLEMAN NFH",105095,0,316618,0,421713,0.249209770625994
"T","56566",2020,"COLEMAN NFH",122137,0,366820,0,488957,0.249790881406749
"T","56548",2020,"COLEMAN NFH",110621,0,332339,0,442960,0.249731352718078
"T","56571",2020,"COLEMAN NFH",90774,0,461,921,92156,0.985003689396241
"T","56549",2020,"COLEMAN NFH",115033,0,284,346235,461552,0.249230855894894
"T","50882",2001,"COLEMAN NFH",78815,0,348129,0,426944,0.184602664518063
"T","54472",2007,"COLEMAN NFH",346353,0,1040056,0,1386409,0.249820218997424
"T","501040204",2001,"COLEMAN NFH",72867,0,340,417767,490974,0.148413154260714
"T","501040203",2001,"COLEMAN NFH",72468,0,880,363543,436891,0.165872036732274
"T","50874",2001,"COLEMAN NFH",78255,314,320956,0,399525,0.19587009573869
"T","50879",2001,"COLEMAN NFH",75445,0,916,416403,492764,0.153105746361341
"T","50880",2001,"COLEMAN NFH",79730,0,403292,0,483022,0.165064945281995
"N","!07197600153",1975,"COLEMAN NFH",0,0,125733,0,125733,0
"N","!07198500141",1984,"COLEMAN NFH",0,0,201770,0,201770,0
"N","!07197500128",1974,"COLEMAN NFH",0,0,219600,0,219600,0
"N","!07199900091",1998,"COLEMAN NFH",0,0,478047,0,478047,0
"N","!07198700088",1986,"COLEMAN NFH",0,0,1494700,0,1494700,0
"N","!07198700089",1986,"COLEMAN NFH",0,0,349476,0,349476,0
"N","!07198600107",1985,"COLEMAN NFH",0,0,2044279,0,2044279,0
"N","!07198600114",1985,"COLEMAN NFH",0,0,1531200,0,1531200,0
"N","!07197900028",1977,"COLEMAN NFH",0,0,30600,0,30600,0
"N","!07197700132",1976,"COLEMAN NFH",0,0,1096809,0,1096809,0
"N","!07197700122",1976,"COLEMAN NFH",0,0,1597000,0,1597000,0
"N","!07197800132",1977,"COLEMAN NFH",0,0,1425908,0,1425908,0
"N","!07199200270",1991,"COLEMAN NFH",0,0,6134291,0,6134291,0
"N","!07199200271",1991,"COLEMAN NFH",0,0,2464377,0,2464377,0
"N","!07199200272",1991,"COLEMAN NFH",0,0,29481,0,29481,0
"N","!07197900030",1978,"COLEMAN NFH",0,0,42275,0,42275,0
"N","!07197900031",1978,"COLEMAN NFH",0,0,1013462,0,1013462,0
"N","!07197600127",1975,"COLEMAN NFH",0,0,15000,0,15000,0
"N","!07199100211",1990,"COLEMAN NFH",0,0,307819,0,307819,0
"N","!07199100212",1990,"COLEMAN NFH",0,0,324679,0,324679,0
"T","66219",1981,"COLEMAN NFH",86877,0,11624,0,98501,0.881991045776185
"T","501040905",2007,"COLEMAN NFH",24055,125,877,0,25057,0.96001117452209
"T","54468",2007,"COLEMAN NFH",226107,0,678787,0,904894,0.249871255638782
"T","54471",2007,"COLEMAN NFH",338491,0,438,1017136,1356065,0.249612666059518
"T","54399",2007,"COLEMAN NFH",110799,0,263,333599,444661,0.249176338828906
"T","501030601",2000,"COLEMAN NFH",58049,0,6094,415851,479994,0.120936928378271
"T","60305",1975,"COLEMAN NFH",162857,0,316134,0,478991,0.340000125263314
"T","60303",1975,"COLEMAN NFH",135210,0,392954,0,528164,0.256000030293621
"T","66017",1980,"COLEMAN NFH",84967,0,16510,0,101477,0.837303034185086
"T","60304",1975,"COLEMAN NFH",166331,0,419342,0,585673,0.28399977461826
"T","54464",2007,"COLEMAN NFH",227353,0,682784,0,910137,0.249800854157121
"T","54465",2007,"COLEMAN NFH",220907,260,664932,0,886099,0.249302843136038
"T","H60105",1980,"COLEMAN NFH",47019,0,9630,0,56649,0.830005825345549
"T","H60202",1981,"COLEMAN NFH",41753,0,7427,0,49180,0.84898332655551
"T","66029",1981,"COLEMAN NFH",43817,0,5526,0,49343,0.888008430780455
"T","66035",1982,"COLEMAN NFH",45343,0,4212,0,49555,0.915003531429725
"T","66034",1982,"COLEMAN NFH",44498,0,3817,0,48315,0.920997619786816
"T","66009",1976,"COLEMAN NFH",198632,0,46593,0,245225,0.809998980528086
"T","H60206",1981,"COLEMAN NFH",43673,0,8568,0,52241,0.835990888382688
"T","501010802",1992,"COLEMAN NFH",56721,0,6513,0,63234,0.897001613056267
"T","H60102",1980,"COLEMAN NFH",40916,0,14152,0,55068,0.743008643858502
"T","H60207",1981,"COLEMAN NFH",40508,0,8474,0,48982,0.82699767261443
"T","H60106",1980,"COLEMAN NFH",45949,0,5679,0,51628,0.890001549546758
"T","H60203",1981,"COLEMAN NFH",43248,0,6009,0,49257,0.878007186795785
"T","H60404",1983,"COLEMAN NFH",43883,0,6499,0,50382,0.871005517843674
"T","501021309",1999,"COLEMAN NFH",10154,0,534,0,10688,0.950037425149701
"T","501010801",1992,"COLEMAN NFH",54398,0,6111,0,60509,0.899006759325059
"T","501021308",1999,"COLEMAN NFH",10365,0,321,0,10686,0.969960696238068
"T","H60705",1985,"COLEMAN NFH",51426,0,1050,0,52476,0.979990852961354
"T","H60101",1980,"COLEMAN NFH",35905,0,18662,0,54567,0.657998423955871
"T","H60605",1984,"COLEMAN NFH",52313,0,1287,0,53600,0.975988805970149
"T","66024",1981,"COLEMAN NFH",49003,0,2797,0,51800,0.946003861003861
"T","66041",1983,"COLEMAN NFH",50921,0,1145,0,52066,0.978008681289133
"T","H60505",1984,"COLEMAN NFH",49155,0,7345,0,56500,0.87
"T","66028",1981,"COLEMAN NFH",44308,0,5589,0,49897,0.887989257871215
"T","H60707",1986,"COLEMAN NFH",52977,0,1303,0,54280,0.97599484156227
"T","66040",1983,"COLEMAN NFH",51948,0,1169,0,53117,0.977991979968748
"T","H60504",1983,"COLEMAN NFH",47855,0,4503,0,52358,0.913995950953054
"T","52056",1989,"COLEMAN NFH",51533,0,679,0,52212,0.98699532674481
"T","501011205",1994,"COLEMAN NFH",45472,0,5449,0,50921,0.892991103866774
"T","H60607",1985,"COLEMAN NFH",50961,0,2013,0,52974,0.96200022652622
"T","H60405",1983,"COLEMAN NFH",48460,0,2284,0,50744,0.954989752483052
"T","H60503",1983,"COLEMAN NFH",48157,0,2965,0,51122,0.942001486639803
"T","H60703",1985,"COLEMAN NFH",53831,0,1494,0,55325,0.972995933122458
"T","H60706",1986,"COLEMAN NFH",48733,0,3056,0,51789,0.940991330205256
"T","H60604",1984,"COLEMAN NFH",51985,0,1115,0,53100,0.979001883239171
"T","H60506",1984,"COLEMAN NFH",51201,0,6199,0,57400,0.892003484320558
"N","!07199100215",1990,"COLEMAN NFH",0,0,271156,0,271156,0
"T","601110208",1991,"COLEMAN NFH",21253,0,4291,0,25544,0.832015346069527
"T","601110206",1991,"COLEMAN NFH",24862,0,507,0,25369,0.98001497891127
"T","601110207",1991,"COLEMAN NFH",26219,0,1380,0,27599,0.949998188340157
"T","66008",1976,"COLEMAN NFH",199639,0,19745,0,219384,0.909997994384276
"T","B50206",1987,"COLEMAN NFH",48299,0,7026,0,55325,0.873004970628107
"T","501021114",1998,"COLEMAN NFH",36245,0,1315,405394,442954,0.0818256523250721
"T","H60205",1981,"COLEMAN NFH",40699,0,9177,0,49876,0.81600368914909
"T","H60104",1980,"COLEMAN NFH",49705,0,8091,0,57796,0.860007612983598
"T","H60301",1981,"COLEMAN NFH",39321,0,11350,0,50671,0.776005999486886
"T","H60201",1980,"COLEMAN NFH",36901,0,15815,0,52716,0.699996206085439
"T","501021006",1998,"COLEMAN NFH",27888,1430,6436,445961,481715,0.0578931525902245
"T","501010110",1990,"COLEMAN NFH",48656,0,3816,0,52472,0.92727549931392
"T","H50402",1985,"COLEMAN NFH",24933,0,587,0,25520,0.976998432601881
"T","501011206",1994,"COLEMAN NFH",52653,0,0,0,52653,1
"T","66037",1982,"COLEMAN NFH",43508,0,5159,0,48667,0.893993876754269
"T","66018",1980,"COLEMAN NFH",46548,0,5460,0,52008,0.895016151361329
"T","66042",1983,"COLEMAN NFH",50742,0,1088,0,51830,0.979008296353463
"T","66020",1980,"COLEMAN NFH",43059,0,8141,0,51200,0.84099609375
"T","66021",1980,"COLEMAN NFH",43562,0,8236,0,51798,0.840997721919765
"T","66031",1981,"COLEMAN NFH",44540,0,5675,0,50215,0.886985960370407
"T","66032",1982,"COLEMAN NFH",45986,0,3835,0,49821,0.923024427450272
"T","66033",1982,"COLEMAN NFH",46099,0,4063,0,50162,0.919002432119931
"T","66039",1983,"COLEMAN NFH",49351,0,1007,0,50358,0.980003177250884
"T","66030",1981,"COLEMAN NFH",44735,0,5699,0,50434,0.887000832771543
"T","66038",1983,"COLEMAN NFH",49400,0,1008,0,50408,0.980003174099349
"T","501021507",1999,"COLEMAN NFH",34553,0,1615,409347,445515,0.0775574335319798
"T","501020402",1996,"COLEMAN NFH",34416,0,1811,0,36227,0.950009661302344
"T","H60107",1980,"COLEMAN NFH",45796,0,5088,0,50884,0.900007861017216
"T","H60204",1981,"COLEMAN NFH",43849,0,6150,0,49999,0.876997539950799
"T","H60103",1980,"COLEMAN NFH",45193,0,7480,0,52673,0.857991760484499
"T","H60302",1981,"COLEMAN NFH",41470,0,10693,0,52163,0.795007955830761
"T","66025",1981,"COLEMAN NFH",47254,0,4446,0,51700,0.914003868471954
"T","66026",1981,"COLEMAN NFH",42964,0,7287,0,50251,0.854987960438598
"T","501020512",1997,"COLEMAN NFH",27628,0,419542,2080,449250,0.0614980523094046
"T","501021404",1999,"COLEMAN NFH",34628,541,902,413732,449803,0.0769848133516228
"T","66016",1980,"COLEMAN NFH",86213,0,15513,0,101726,0.847502113520634
"T","66043",1983,"COLEMAN NFH",49479,0,1061,0,50540,0.979006727344678
"T","501011515",1999,"COLEMAN NFH",46216,0,2690,0,48906,0.944996523943892
"T","501020102",1999,"COLEMAN NFH",47168,0,963,0,48131,0.979992104880431
"T","66027",1981,"COLEMAN NFH",41738,0,7078,0,48816,0.855006555227794
"T","66036",1982,"COLEMAN NFH",44382,0,5152,0,49534,0.895990632696734
"T","66218",1981,"COLEMAN NFH",89780,0,11896,0,101676,0.883000904834966
"T","H60502",1983,"COLEMAN NFH",46767,0,3901,0,50668,0.92300860503671
"T","H60603",1984,"COLEMAN NFH",50550,0,1350,0,51900,0.973988439306358
"T","H60704",1985,"COLEMAN NFH",52748,0,1464,0,54212,0.972994908876264
"T","H60406",1983,"COLEMAN NFH",45465,0,5108,0,50573,0.898997488778597
"T","H60507",1984,"COLEMAN NFH",49183,0,6517,0,55700,0.882998204667864
"T","H60702",1985,"COLEMAN NFH",52635,0,1184,0,53819,0.978000334454375
"T","56238",2017,"COLEMAN NFH",114566,0,345167,0,459733,0.249201166764187
"T","56246",2017,"COLEMAN NFH",71606,0,216283,0,287889,0.248727808287222
"T","56241",2017,"COLEMAN NFH",78830,0,237972,0,316802,0.248830499807451
"T","56249",2017,"COLEMAN NFH",58894,0,178038,0,236932,0.248569209731062
"T","56245",2017,"COLEMAN NFH",77645,0,234297,0,311942,0.248908450929981
"T","56243",2017,"COLEMAN NFH",94803,0,285771,0,380574,0.249105298838071
"T","56240",2017,"COLEMAN NFH",102013,0,307491,0,409504,0.24911356177229
"T","56248",2017,"COLEMAN NFH",72941,0,220257,0,293198,0.248777276789064
"T","56244",2017,"COLEMAN NFH",79660,0,240279,0,319939,0.248984962758526
"T","53999",2017,"COLEMAN NFH",15497,0,47739,0,63236,0.245066101587703
"T","56304",2018,"COLEMAN NFH",117345,0,1361,357982,476688,0.246167304400362
"T","56306",2018,"COLEMAN NFH",118384,0,311,357561,476256,0.248572196465766
"T","56305",2018,"COLEMAN NFH",104807,0,1932,321755,428494,0.24459385662343
"T","56303",2018,"COLEMAN NFH",96902,0,1309,296415,394626,0.245554018234987
"T","56290",2018,"COLEMAN NFH",110346,0,581,334296,445223,0.247844338679718
"T","56288",2018,"COLEMAN NFH",122098,0,367975,0,490073,0.249142474692546
"T","56295",2018,"COLEMAN NFH",114146,0,490,345851,460487,0.247881047673441
"T","56296",2018,"COLEMAN NFH",125802,0,295,379870,505967,0.248636768801127
"T","56292",2018,"COLEMAN NFH",116795,0,352014,0,468809,0.249131309339198
"T","56287",2018,"COLEMAN NFH",112620,0,300,339255,452175,0.249062862829657
"T","56297",2018,"COLEMAN NFH",115450,0,1461,352336,469247,0.246032473302973
"T","56293",2018,"COLEMAN NFH",112495,0,337814,0,450309,0.249817347643507
"T","56289",2018,"COLEMAN NFH",113072,0,586,341680,455338,0.24832541979804
"T","56291",2018,"COLEMAN NFH",93127,0,237,280420,373784,0.249146565931126
"T","56299",2018,"COLEMAN NFH",123704,0,372681,0,496385,0.249209786758262
"T","56242",2017,"COLEMAN NFH",87790,0,264771,0,352561,0.249006554894047
"T","56237",2017,"COLEMAN NFH",115967,0,349469,0,465436,0.249157778942755
"T","56235",2017,"COLEMAN NFH",106255,0,319021,0,425276,0.24984950949501
"T","56247",2017,"COLEMAN NFH",81222,0,244999,0,326221,0.248978453257148
"T","56236",2017,"COLEMAN NFH",113145,0,339786,0,452931,0.249806261880949
"T","56239",2017,"COLEMAN NFH",98678,0,297400,0,396078,0.249137796090669
"T","56298",2018,"COLEMAN NFH",21489,0,135,65155,86779,0.247629034674288
"T","54304",1984,"COLEMAN NFH",9756,0,189,0,9945,0.980995475113122
"T","601110209",1991,"COLEMAN NFH",21111,0,3239,0,24350,0.866981519507187
"T","H50404",1985,"COLEMAN NFH",26900,0,354,0,27254,0.987011080942247
"T","50947",1984,"COLEMAN NFH",21871,0,424,0,22295,0.980982283023099
"T","66011",1976,"COLEMAN NFH",198762,0,42747,0,241509,0.823000385078817
"T","51840",1986,"COLEMAN NFH",51807,0,523,0,52330,0.990005732849226
"T","H60602",1984,"COLEMAN NFH",51145,0,1855,0,53000,0.965
"T","H60407",1983,"COLEMAN NFH",42165,0,8514,0,50679,0.832001420706802
"T","66010",1976,"COLEMAN NFH",190978,0,18888,0,209866,0.909999714103285
"T","H60601",1984,"COLEMAN NFH",50052,0,2798,0,52850,0.947057710501419
"T","H60501",1983,"COLEMAN NFH",45036,0,6729,0,51765,0.870008693132425
"T","52040",1988,"COLEMAN NFH",39379,0,1555,0,40934,0.962012019348219
"T","H50205",1979,"COLEMAN NFH",20788,0,4185,0,24973,0.832419012533536
"T","H50204",1979,"COLEMAN NFH",21939,0,4493,0,26432,0.830016646489104
"T","55691",2013,"COLEMAN NFH",103991,0,254,313195,417440,0.249116040628593
"T","55692",2013,"COLEMAN NFH",108312,0,270,326158,434740,0.24914201591756
"T","55693",2013,"COLEMAN NFH",106227,0,318892,0,425119,0.249875917096154
"T","55794",2014,"COLEMAN NFH",107111,0,321584,0,428695,0.24985362553797
"T","55798",2014,"COLEMAN NFH",114111,0,343839,0,457950,0.249177857844743
"T","55805",2014,"COLEMAN NFH",108834,0,1216,331824,441874,0.246300981727823
"T","55806",2014,"COLEMAN NFH",100607,256,302962,0,403825,0.249135145174271
"T","55807",2014,"COLEMAN NFH",106747,321,321,322446,429835,0.248344132050671
"T","55810",2014,"COLEMAN NFH",103338,518,259,314687,418802,0.246746672651993
"T","55811",2014,"COLEMAN NFH",99921,258,515,302374,403068,0.247901098573938
"T","55809",2014,"COLEMAN NFH",103877,0,550,313591,418018,0.248498868469779
"T","55808",2014,"COLEMAN NFH",101499,783,261,307951,410494,0.247260617694778
"T","55781",2014,"COLEMAN NFH",103366,0,310332,0,413698,0.249858592499843
"T","55782",2014,"COLEMAN NFH",103407,0,310363,0,413770,0.249914203543031
"T","55783",2014,"COLEMAN NFH",111208,0,333948,0,445156,0.249818041315853
"T","55784",2014,"COLEMAN NFH",105129,0,315643,0,420772,0.249847898624433
"T","55785",2014,"COLEMAN NFH",111112,0,333666,0,444778,0.249814514207088
"T","55786",2014,"COLEMAN NFH",86765,0,260551,0,347316,0.249815729767704
"T","55787",2014,"COLEMAN NFH",114397,288,344419,0,459104,0.249174478985154
"T","55788",2014,"COLEMAN NFH",96479,0,290745,0,387224,0.249155527549945
"T","56411",2019,"COLEMAN NFH",105224,0,257,317875,423356,0.248547321875679
"T","56418",2019,"COLEMAN NFH",106233,0,282,320877,427392,0.248561039982031
"T","501021513",2003,"COLEMAN NFH",47053,0,3063,0,50116,0.938881794237369
"N","!07199400074",1993,"COLEMAN NFH",0,0,932256,0,932256,0
"N","!07199400075",1993,"COLEMAN NFH",0,0,1294341,0,1294341,0
"N","!07199400076",1993,"COLEMAN NFH",0,0,1257406,0,1257406,0
"T","56401",2019,"COLEMAN NFH",111949,0,1682,341634,455265,0.245898542607053
"T","56402",2019,"COLEMAN NFH",108739,0,327801,0,436540,0.249092866633069
"T","56403",2019,"COLEMAN NFH",108897,0,327162,0,436059,0.249729967733724
"T","56404",2019,"COLEMAN NFH",116517,0,351496,0,468013,0.248961033133695
"T","56405",2019,"COLEMAN NFH",108050,0,324677,0,432727,0.249695535522396
"T","56406",2019,"COLEMAN NFH",111757,0,365,338248,450370,0.248144858671759
"T","56407",2019,"COLEMAN NFH",113734,0,815,345373,459922,0.247289757828501
"T","56408",2019,"COLEMAN NFH",64144,0,194001,0,258145,0.248480505142459
"T","56409",2019,"COLEMAN NFH",116142,0,350131,0,466273,0.249085835980209
"T","56410",2019,"COLEMAN NFH",94931,0,286341,0,381272,0.248984976604629
"T","56412",2019,"COLEMAN NFH",96421,0,290655,0,387076,0.249100951751077
"T","56413",2019,"COLEMAN NFH",115373,0,1672,352773,469818,0.245569560978932
"T","56419",2019,"COLEMAN NFH",115034,0,623,350539,466196,0.246750293867815
"T","56420",2019,"COLEMAN NFH",89065,0,928,271287,361280,0.24652624003543
"T","56421",2019,"COLEMAN NFH",119307,0,359400,0,478707,0.249227606865995
"T","56422",2019,"COLEMAN NFH",92659,0,279427,0,372086,0.249025762861274
"T","56423",2019,"COLEMAN NFH",120916,0,364269,0,485185,0.249216278326824
"T","56424",2019,"COLEMAN NFH",100146,0,286,302638,403070,0.248458084203736
"T","56426",2019,"COLEMAN NFH",112983,0,845,342964,456792,0.247340146062103
"T","56425",2019,"COLEMAN NFH",100786,0,2073,310008,412867,0.244112510808565
"T","56427",2019,"COLEMAN NFH",112134,0,281,338690,451105,0.248576273816517
"T","56428",2019,"COLEMAN NFH",110985,0,334442,0,445427,0.249165407575203
"T","56429",2019,"COLEMAN NFH",90877,461,923,0,92261,0.984999078700643
"T","56430",2019,"COLEMAN NFH",93129,0,468,0,93597,0.994999839738453
"T","56431",2019,"COLEMAN NFH",95333,0,479,0,95812,0.99500062622636
"T","56432",2019,"COLEMAN NFH",92417,0,1407,0,93824,0.985003836971351
"T","55450",2019,"COLEMAN NFH",8463,0,25497,0,33960,0.249204946996466
"T","56415",2019,"COLEMAN NFH",97754,0,291,295668,393713,0.248287458123049
"T","56416",2019,"COLEMAN NFH",110992,0,1203,338221,450416,0.246421086284679
"T","56417",2019,"COLEMAN NFH",103710,0,568,314139,418417,0.247862778042001
"T","56414",2019,"COLEMAN NFH",107999,0,560,327442,436001,0.247703560312935
"N","!07199800078",1997,"COLEMAN NFH",0,0,8203920,0,8203920,0
"T","501020107",2004,"COLEMAN NFH",48360,0,1527,0,49887,0.969390823260569
"T","501020108",2004,"COLEMAN NFH",49512,0,527,0,50039,0.989468214792462
"T","501020109",2004,"COLEMAN NFH",25242,0,156,0,25398,0.993857784077486
"N","!07199900205",1998,"COLEMAN NFH",0,0,3205,0,3205,0
"N","!07199900206",1998,"COLEMAN NFH",0,0,3371,0,3371,0
"N","!07199900207",1998,"COLEMAN NFH",0,0,3093,0,3093,0
"T","501040704",2005,"COLEMAN NFH",23224,318,954,0,24496,0.948073154800784
"T","501040705",2005,"COLEMAN NFH",24668,252,252,0,25172,0.979977753058954
"T","501040702",2005,"COLEMAN NFH",23674,125,376,0,24175,0.979276111685626
"T","54894",2008,"COLEMAN NFH",114907,0,344836,0,459743,0.249937465062002
"T","54895",2008,"COLEMAN NFH",124228,0,372882,0,497110,0.24990042445334
"T","54896",2008,"COLEMAN NFH",112556,0,338978,0,451534,0.249274694707375
"T","54897",2008,"COLEMAN NFH",125703,0,377299,0,503002,0.249905566975877
"T","54898",2008,"COLEMAN NFH",112230,0,337961,0,450191,0.249294188466673
"T","54899",2008,"COLEMAN NFH",111839,0,336830,0,448669,0.249268391620549
"T","54891",2008,"COLEMAN NFH",117384,0,352405,0,469789,0.249865365089434
"T","56058",2016,"COLEMAN NFH",95911,195,584,291963,388653,0.246777974182626
"T","56060",2016,"COLEMAN NFH",101149,551,307689,0,409389,0.247073077195528
"T","56063",2016,"COLEMAN NFH",103195,0,262,311942,415399,0.248423804583064
"T","56064",2016,"COLEMAN NFH",118521,0,357331,0,475852,0.249071139766146
"T","56068",2016,"COLEMAN NFH",110129,0,553,333441,444123,0.247969594008867
"T","56072",2016,"COLEMAN NFH",107992,0,325344,0,433336,0.249210774087544
"T","56073",2016,"COLEMAN NFH",107883,0,272,325833,433988,0.248585214337724
"T","56077",2016,"COLEMAN NFH",116071,0,349613,0,465684,0.249248417381744
"T","56079",2016,"COLEMAN NFH",112402,0,338608,0,451010,0.249222855369061
"T","56080",2016,"COLEMAN NFH",100531,0,303073,0,403604,0.249083259828941
"T","56081",2016,"COLEMAN NFH",115292,0,302,348117,463711,0.248628995214692
"T","56082",2016,"COLEMAN NFH",96982,0,948,295240,393170,0.246666836228603
"T","56065",2016,"COLEMAN NFH",112757,282,339375,0,452414,0.249234108581963
"T","56066",2016,"COLEMAN NFH",100368,0,301263,0,401631,0.249901028556063
"T","56083",2016,"COLEMAN NFH",109423,0,1389,333781,444593,0.246119484562285
"T","56075",2016,"COLEMAN NFH",112050,0,581,339229,451860,0.247975036515735
"T","56084",2016,"COLEMAN NFH",120432,0,362785,0,483217,0.249229642169046
"T","56085",2016,"COLEMAN NFH",111545,0,336023,0,447568,0.249224698816716
"N","!07200300041",2002,"COLEMAN NFH",0,0,5214104,0,5214104,0
"N","!07199100217",1990,"COLEMAN NFH",0,0,4464809,0,4464809,0
